borrower_id,income,dti,credit_score,sector,region,ead,lgd,pd,default_flag,recovery,collateral_value,collateral_type,product_type,loan_start_date,loan_vintage,interest_rate,gdp_growth,unemployment,arrears_30d,arrears_60d,arrears_90d
3915,143932.17,0.575,608,Corporate,West,336423,0.31,0.025,0,336423,407112,Property,Business Loan,2020-03-20,5 yrs,8.0,5.2,7.2,0,0,0
3916,39858.54,0.784,677,Mortgage,East,504956,0.31,0.072,0,504956,614460,Inventory,Home Loan,2020-11-30,5 yrs,8.0,5.2,7.2,0,0,0
3917,32776.12,0.692,616,SME,South,457259,0.6,0.037,0,457259,0,Unsecured,Credit Card,2024-05-22,1 yrs,8.0,5.2,7.2,0,0,0
3918,141891.43,0.37,656,Mortgage,South,169863,0.38,0.031,0,169863,324421,Plant/Equipment,Home Loan,2024-01-06,1 yrs,8.0,5.2,7.2,0,0,0
3919,91904.35,0.688,630,Mortgage,West,621672,0.41,0.058,0,621672,0,Unsecured,Home Loan,2018-02-26,7 yrs,8.0,5.2,7.2,0,0,0
3920,134782.56,0.44,687,Corporate,West,52502,0.52,0.07,0,52502,0,Unsecured,Home Loan,2017-06-16,8 yrs,8.0,5.2,7.2,0,0,0
3921,92820.45,0.458,652,Mortgage,East,837880,0.4,0.069,0,837880,467046,Plant/Equipment,Home Loan,2017-05-04,8 yrs,8.0,5.2,7.2,1,0,0
3922,80158.88,0.113,663,SME,East,518513,0.28,0.025,0,518513,447293,Unsecured,Home Loan,2019-03-06,6 yrs,8.0,5.2,7.2,0,0,0
3923,99090.87,0.661,630,SME,East,424111,0.49,0.039,0,424111,0,Unsecured,Personal Loan,2020-07-26,5 yrs,8.0,5.2,7.2,0,0,0
3924,142896.35,0.578,613,Corporate,West,236309,0.21,0.057,0,236309,0,Unsecured,Home Loan,2025-10-04,0 yrs,8.0,5.2,7.2,0,0,0
3925,107251.3,0.149,661,Corporate,East,822000,0.57,0.057,0,822000,1570863,Plant/Equipment,Home Loan,2025-07-10,0 yrs,8.0,5.2,7.2,0,0,0
3926,110842.61,0.218,670,SME,North,451437,0.38,0.068,0,451437,506113,Unsecured,Business Loan,2024-03-26,1 yrs,8.0,5.2,7.2,0,0,0
3927,30628.8,0.45,647,Corporate,East,746180,0.29,0.078,0,746180,288458,Plant/Equipment,Term Loan,2019-01-11,6 yrs,8.0,5.2,7.2,0,0,0
3928,36498.85,0.242,647,Mortgage,North,205091,0.53,0.004,0,205091,0,Unsecured,Business Loan,2022-10-17,3 yrs,8.0,5.2,7.2,0,0,0
3929,133989.58,0.513,711,Consumer,South,778830,0.46,0.015,0,778830,1354635,Inventory,Credit Card,2017-06-16,8 yrs,8.0,5.2,7.2,0,0,0
3930,148773.51,0.696,647,Mortgage,North,122778,0.51,0.017,0,122778,166585,Property,Personal Loan,2017-01-31,8 yrs,8.0,5.2,7.2,0,0,0
3931,30011.35,0.585,652,Mortgage,West,279596,0.48,0.074,0,279596,406569,Inventory,Home Loan,2018-02-07,7 yrs,8.0,5.2,7.2,0,1,0
3932,132831.12,0.544,662,Consumer,North,907751,0.42,0.05,0,907751,1595979,Unsecured,Home Loan,2019-07-25,6 yrs,8.0,5.2,7.2,0,0,0
3933,145138.06,0.339,661,Mortgage,East,87706,0.45,0.079,0,87706,0,Unsecured,Personal Loan,2022-05-28,3 yrs,8.0,5.2,7.2,0,0,0
3934,68386.59,0.243,630,Corporate,East,774422,0.34,0.044,0,774422,1388655,Plant/Equipment,Business Loan,2018-04-26,7 yrs,8.0,5.2,7.2,0,0,0
3935,50013.42,0.326,679,SME,West,195107,0.19,0.052,0,195107,0,Unsecured,Home Loan,2019-02-25,6 yrs,8.0,5.2,7.2,1,0,0
3936,83620.57,0.622,642,Corporate,West,333262,0.32,0.037,0,333262,310871,Unsecured,Term Loan,2021-10-24,4 yrs,8.0,5.2,7.2,0,0,0
3937,97216.35,0.267,661,Corporate,East,100015,0.16,0.05,0,100015,0,Unsecured,Credit Card,2019-05-26,6 yrs,8.0,5.2,7.2,0,0,0
3938,120144.51,0.584,726,Corporate,North,574756,0.5,0.074,0,574756,0,Unsecured,Term Loan,2021-06-24,4 yrs,8.0,5.2,7.2,0,0,0
3939,124905.1,0.369,619,SME,West,695764,0.6,0.037,0,695764,1114762,Property,Personal Loan,2019-03-29,6 yrs,8.0,5.2,7.2,0,0,0
3940,86804.17,0.446,612,SME,East,161965,0.22,0.025,0,161965,125078,Inventory,Personal Loan,2021-09-17,4 yrs,8.0,5.2,7.2,0,0,0
3941,134649.63,0.443,658,Mortgage,South,55793,0.38,0.043,0,55793,61971,Plant/Equipment,Credit Card,2025-03-11,0 yrs,8.0,5.2,7.2,0,0,0
3942,106802.08,0.189,676,SME,East,281430,0.47,0.043,0,281430,466138,Plant/Equipment,Term Loan,2018-03-18,7 yrs,8.0,5.2,7.2,0,0,0
3943,58029.55,0.655,679,SME,South,844142,0.33,0.017,0,844142,1089829,Plant/Equipment,Home Loan,2017-08-11,8 yrs,8.0,5.2,7.2,0,0,0
3944,73963.07,0.105,628,SME,North,203038,0.53,0.039,0,203038,396011,Plant/Equipment,Home Loan,2019-01-26,6 yrs,8.0,5.2,7.2,0,0,0
3945,143088.2,0.511,656,SME,East,550240,0.43,0.037,0,550240,549715,Unsecured,Home Loan,2019-01-11,6 yrs,8.0,5.2,7.2,0,0,0
3946,78682.56,0.483,594,SME,East,171961,0.56,0.029,0,171961,314093,Inventory,Credit Card,2017-05-02,8 yrs,8.0,5.2,7.2,0,0,0
3947,81437.31,0.789,689,Corporate,East,835520,0.54,0.039,0,835520,1084177,Plant/Equipment,Personal Loan,2025-11-21,0 yrs,8.0,5.2,7.2,0,0,0
3948,32792.77,0.112,705,Mortgage,West,646139,0.24,0.042,0,646139,0,Unsecured,Home Loan,2021-05-11,4 yrs,8.0,5.2,7.2,0,0,0
3949,64488.11,0.501,587,Corporate,East,320562,0.57,0.026,0,320562,193000,Property,Home Loan,2017-01-21,8 yrs,8.0,5.2,7.2,0,0,0
3950,142412.96,0.196,649,Mortgage,South,732908,0.21,0.031,0,732908,1170565,Property,Personal Loan,2023-05-04,2 yrs,8.0,5.2,7.2,0,0,0
3951,124892.57,0.542,643,Corporate,North,852191,0.48,0.012,0,852191,790123,Unsecured,Credit Card,2025-04-26,0 yrs,8.0,5.2,7.2,0,0,0
3952,120405.43,0.663,630,Corporate,East,742639,0.27,0.066,0,742639,0,Unsecured,Credit Card,2020-03-15,5 yrs,8.0,5.2,7.2,0,0,0
3953,148481.6,0.556,672,Consumer,South,829558,0.29,0.053,0,829558,1321181,Inventory,Personal Loan,2025-06-10,0 yrs,8.0,5.2,7.2,0,0,0
3954,45597.18,0.596,647,Mortgage,West,140678,0.22,0.028,0,140678,188579,Inventory,Term Loan,2021-01-30,4 yrs,8.0,5.2,7.2,0,0,1
3955,69216.47,0.567,639,SME,East,503514,0.43,0.01,0,503514,0,Unsecured,Credit Card,2019-08-24,6 yrs,8.0,5.2,7.2,0,0,0
3956,85294.6,0.673,683,Corporate,East,102829,0.26,0.025,0,102829,76571,Inventory,Credit Card,2021-01-09,4 yrs,8.0,5.2,7.2,0,0,0
3957,52049.4,0.216,631,Corporate,South,510591,0.32,0.013,0,510591,915816,Unsecured,Personal Loan,2025-02-13,0 yrs,8.0,5.2,7.2,0,0,0
3958,51208.69,0.284,658,SME,South,555387,0.45,0.004,0,555387,355970,Plant/Equipment,Term Loan,2023-04-29,2 yrs,8.0,5.2,7.2,0,0,0
3959,134295.41,0.608,701,Corporate,South,234857,0.53,0.069,0,234857,301730,Property,Home Loan,2018-01-08,7 yrs,8.0,5.2,7.2,0,0,0
3960,43225.51,0.289,677,Mortgage,North,232452,0.26,0.013,0,232452,315536,Unsecured,Term Loan,2025-11-21,0 yrs,8.0,5.2,7.2,0,0,0
3961,41229.57,0.222,686,SME,West,641738,0.54,0.041,0,641738,1080195,Unsecured,Credit Card,2022-07-02,3 yrs,8.0,5.2,7.2,0,0,0
3962,31019.94,0.719,644,Consumer,North,592325,0.55,0.006,0,592325,0,Unsecured,Personal Loan,2022-05-05,3 yrs,8.0,5.2,7.2,0,0,0
3963,146182.63,0.21,631,Mortgage,West,592394,0.39,0.019,0,592394,1076682,Property,Term Loan,2019-05-28,6 yrs,8.0,5.2,7.2,0,0,0
3964,110085.17,0.152,647,Consumer,West,563160,0.41,0.076,1,504432,747688,Unsecured,Term Loan,2024-07-25,1 yrs,8.0,5.2,7.2,0,0,0
3965,57304.11,0.103,628,Corporate,South,530971,0.58,0.005,0,530971,726076,Inventory,Personal Loan,2019-06-28,6 yrs,8.0,5.2,7.2,0,0,0
3966,68148.92,0.203,649,Consumer,East,714944,0.31,0.009,0,714944,946401,Plant/Equipment,Personal Loan,2023-05-22,2 yrs,8.0,5.2,7.2,0,0,0
3967,86928.45,0.372,601,Corporate,North,638074,0.46,0.066,1,385156,484798,Unsecured,Term Loan,2017-06-24,8 yrs,8.0,5.2,7.2,1,0,0
3968,57670.4,0.272,564,Corporate,East,391436,0.38,0.054,0,391436,681141,Plant/Equipment,Personal Loan,2023-11-03,2 yrs,8.0,5.2,7.2,0,0,0
3969,54419.15,0.39,667,SME,West,222485,0.55,0.019,0,222485,161068,Plant/Equipment,Term Loan,2023-01-17,2 yrs,8.0,5.2,7.2,0,0,0
3970,56373.44,0.442,655,Corporate,North,164867,0.53,0.032,0,164867,270052,Unsecured,Personal Loan,2017-03-17,8 yrs,8.0,5.2,7.2,1,0,0
3971,103936.4,0.691,605,Corporate,North,237016,0.24,0.061,0,237016,194509,Unsecured,Term Loan,2023-06-08,2 yrs,8.0,5.2,7.2,0,0,0
3972,61756.48,0.545,685,Mortgage,East,827287,0.36,0.033,0,827287,0,Unsecured,Personal Loan,2023-02-02,2 yrs,8.0,5.2,7.2,0,0,0
3973,109595.15,0.113,695,Mortgage,East,672687,0.25,0.072,0,672687,871155,Unsecured,Home Loan,2024-10-27,1 yrs,8.0,5.2,7.2,0,0,0
3974,74472.2,0.658,633,Corporate,East,980165,0.27,0.054,0,980165,1260643,Inventory,Term Loan,2024-04-19,1 yrs,8.0,5.2,7.2,1,0,0
3975,34101.52,0.548,609,Corporate,South,206091,0.33,0.011,0,206091,260433,Plant/Equipment,Term Loan,2018-02-05,7 yrs,8.0,5.2,7.2,0,0,0
3976,74535.96,0.302,630,Consumer,North,659202,0.52,0.03,0,659202,587653,Inventory,Home Loan,2019-06-28,6 yrs,8.0,5.2,7.2,0,0,0
3977,137920.05,0.493,587,Consumer,North,938907,0.58,0.037,0,938907,1009353,Inventory,Personal Loan,2021-12-21,4 yrs,8.0,5.2,7.2,0,0,0
3978,48055.24,0.44,644,Consumer,South,735486,0.35,0.08,0,735486,533145,Inventory,Business Loan,2024-07-28,1 yrs,8.0,5.2,7.2,0,1,0
3979,57955.63,0.139,627,SME,South,801520,0.34,0.05,0,801520,1029470,Plant/Equipment,Home Loan,2017-01-06,8 yrs,8.0,5.2,7.2,0,0,0
3980,84557.31,0.662,682,Consumer,North,204426,0.4,0.014,0,204426,277888,Inventory,Personal Loan,2025-12-30,0 yrs,8.0,5.2,7.2,0,0,0
3981,60310.05,0.143,631,Mortgage,East,854405,0.43,0.064,0,854405,0,Unsecured,Term Loan,2017-04-11,8 yrs,8.0,5.2,7.2,0,0,0
3982,40421.94,0.384,630,Corporate,North,841416,0.2,0.054,0,841416,0,Unsecured,Personal Loan,2024-11-21,1 yrs,8.0,5.2,7.2,1,0,0
3983,79061.44,0.422,703,Mortgage,East,388587,0.33,0.012,0,388587,228708,Inventory,Personal Loan,2017-12-14,8 yrs,8.0,5.2,7.2,0,0,0
3984,138737.64,0.749,629,Corporate,North,785534,0.49,0.039,0,785534,236961,Inventory,Credit Card,2025-02-26,0 yrs,8.0,5.2,7.2,0,0,0
3985,101237.35,0.471,653,SME,West,582182,0.23,0.049,0,582182,0,Unsecured,Term Loan,2018-12-22,7 yrs,8.0,5.2,7.2,1,0,0
3986,71469.26,0.114,601,Mortgage,East,764670,0.5,0.03,0,764670,1427438,Inventory,Credit Card,2021-08-07,4 yrs,8.0,5.2,7.2,0,0,0
3987,66353.38,0.605,642,Mortgage,East,623627,0.55,0.043,0,623627,0,Unsecured,Credit Card,2020-11-06,5 yrs,8.0,5.2,7.2,0,0,0
3988,121982.71,0.612,684,Corporate,East,388780,0.2,0.042,0,388780,0,Unsecured,Credit Card,2025-07-11,0 yrs,8.0,5.2,7.2,0,0,0
3989,44014.65,0.397,645,SME,West,762690,0.38,0.035,0,762690,910386,Property,Term Loan,2025-07-21,0 yrs,8.0,5.2,7.2,0,1,0
3990,96799.83,0.144,615,Corporate,South,63909,0.18,0.024,0,63909,87186,Plant/Equipment,Personal Loan,2023-12-06,2 yrs,8.0,5.2,7.2,0,0,0
3991,89273.89,0.211,609,SME,South,407369,0.48,0.025,0,407369,0,Unsecured,Personal Loan,2024-02-23,1 yrs,8.0,5.2,7.2,0,0,0
3992,51493.46,0.335,689,Consumer,South,62015,0.26,0.016,0,62015,60934,Plant/Equipment,Home Loan,2025-03-01,0 yrs,8.0,5.2,7.2,1,0,0
3993,43272.88,0.127,642,Mortgage,North,693301,0.37,0.074,0,693301,0,Unsecured,Business Loan,2025-07-24,0 yrs,8.0,5.2,7.2,0,0,0
3994,111359.46,0.195,631,Consumer,East,102303,0.34,0.015,0,102303,0,Unsecured,Personal Loan,2025-05-16,0 yrs,8.0,5.2,7.2,0,0,0
3995,72410.21,0.164,665,Mortgage,South,256559,0.2,0.078,0,256559,328822,Property,Business Loan,2025-12-24,0 yrs,8.0,5.2,7.2,0,0,0
3996,52185.51,0.486,690,SME,West,897822,0.5,0.031,0,897822,0,Unsecured,Home Loan,2023-05-31,2 yrs,8.0,5.2,7.2,0,0,0
3997,127248.2,0.66,668,Mortgage,West,255777,0.26,0.078,1,127241,409836,Inventory,Term Loan,2023-04-13,2 yrs,8.0,5.2,7.2,0,0,0
3998,141193.25,0.287,673,Consumer,West,267811,0.23,0.052,0,267811,0,Unsecured,Term Loan,2021-02-26,4 yrs,8.0,5.2,7.2,0,1,0
3999,113605.98,0.227,674,Consumer,East,267475,0.4,0.065,0,267475,0,Unsecured,Term Loan,2017-10-03,8 yrs,8.0,5.2,7.2,0,0,0
4000,87679.11,0.436,695,SME,North,130299,0.36,0.029,0,130299,108285,Inventory,Term Loan,2025-10-11,0 yrs,8.0,5.2,7.2,0,0,0
4001,129628.35,0.611,676,Consumer,South,857019,0.48,0.079,0,857019,0,Unsecured,Home Loan,2025-05-13,0 yrs,8.0,5.2,7.2,0,0,0
4002,66826.49,0.373,598,SME,East,469688,0.18,0.068,0,469688,0,Unsecured,Home Loan,2021-09-08,4 yrs,8.0,5.2,7.2,0,0,0
4003,116261.62,0.244,606,Corporate,South,483007,0.49,0.047,0,483007,0,Unsecured,Home Loan,2021-05-17,4 yrs,8.0,5.2,7.2,0,0,0
4004,99421.67,0.238,644,Consumer,West,619187,0.44,0.035,0,619187,272894,Unsecured,Home Loan,2021-06-07,4 yrs,8.0,5.2,7.2,0,0,0
4005,77596.23,0.605,671,Corporate,South,590220,0.35,0.057,0,590220,1142142,Plant/Equipment,Term Loan,2025-12-08,0 yrs,8.0,5.2,7.2,0,0,0
4006,31506.82,0.258,630,Corporate,East,844302,0.39,0.045,0,844302,1681564,Plant/Equipment,Business Loan,2022-06-07,3 yrs,8.0,5.2,7.2,0,0,0
4007,118078.87,0.358,635,Corporate,North,780557,0.36,0.015,0,780557,0,Unsecured,Credit Card,2020-06-30,5 yrs,8.0,5.2,7.2,0,0,0
4008,37311.79,0.683,618,SME,North,420668,0.26,0.011,0,420668,0,Unsecured,Home Loan,2025-12-05,0 yrs,8.0,5.2,7.2,0,0,0
4009,33236.08,0.8,647,SME,South,949770,0.55,0.08,0,949770,1846320,Unsecured,Business Loan,2018-06-28,7 yrs,8.0,5.2,7.2,0,0,0
4010,141972.42,0.391,676,Mortgage,West,901301,0.3,0.047,0,901301,1696523,Property,Business Loan,2017-06-02,8 yrs,8.0,5.2,7.2,0,0,0
4011,137334.35,0.287,627,Consumer,East,202164,0.51,0.041,0,202164,0,Unsecured,Home Loan,2024-06-08,1 yrs,8.0,5.2,7.2,0,0,0
4012,128844.79,0.269,676,SME,East,216320,0.53,0.044,0,216320,158867,Unsecured,Personal Loan,2021-07-11,4 yrs,8.0,5.2,7.2,0,0,0
4013,126409.33,0.571,671,Corporate,South,438440,0.29,0.021,0,438440,0,Unsecured,Credit Card,2023-05-08,2 yrs,8.0,5.2,7.2,0,0,0
4014,42957.94,0.374,590,Mortgage,North,500575,0.36,0.032,0,500575,318936,Property,Personal Loan,2025-06-12,0 yrs,8.0,5.2,7.2,0,0,0
4015,94504.67,0.26,657,SME,West,554313,0.5,0.011,0,554313,568217,Inventory,Personal Loan,2020-07-04,5 yrs,8.0,5.2,7.2,0,0,0
4016,82976.4,0.775,632,Corporate,East,625768,0.6,0.035,0,625768,894868,Property,Term Loan,2022-03-23,3 yrs,8.0,5.2,7.2,0,0,0
4017,96966.18,0.695,621,Consumer,North,521988,0.45,0.046,0,521988,781701,Unsecured,Home Loan,2021-08-04,4 yrs,8.0,5.2,7.2,0,0,0
4018,63590.63,0.485,654,Corporate,East,451372,0.45,0.04,0,451372,0,Unsecured,Credit Card,2024-12-21,1 yrs,8.0,5.2,7.2,0,0,0
4019,48656.04,0.333,668,Mortgage,East,720070,0.59,0.029,0,720070,495653,Unsecured,Home Loan,2018-10-25,7 yrs,8.0,5.2,7.2,0,0,0
4020,110889.87,0.17,625,Corporate,South,675204,0.21,0.014,0,675204,570097,Inventory,Personal Loan,2021-01-02,4 yrs,8.0,5.2,7.2,0,0,0
4021,103282.62,0.638,651,Mortgage,West,284239,0.55,0.078,0,284239,345589,Plant/Equipment,Term Loan,2020-06-27,5 yrs,8.0,5.2,7.2,0,0,0
4022,85937.44,0.445,647,Corporate,North,517530,0.49,0.063,0,517530,295630,Plant/Equipment,Term Loan,2019-11-20,6 yrs,8.0,5.2,7.2,0,0,0
4023,54573.39,0.256,644,Mortgage,North,690013,0.37,0.02,0,690013,309484,Plant/Equipment,Personal Loan,2021-05-19,4 yrs,8.0,5.2,7.2,0,0,0
4024,40058.73,0.792,694,SME,South,753508,0.27,0.04,0,753508,1040964,Unsecured,Home Loan,2020-09-10,5 yrs,8.0,5.2,7.2,0,0,0
4025,114715.33,0.161,664,Mortgage,North,572852,0.52,0.032,0,572852,903401,Property,Business Loan,2017-05-24,8 yrs,8.0,5.2,7.2,0,0,0
4026,64257.32,0.301,599,Mortgage,South,756969,0.37,0.066,0,756969,1281791,Unsecured,Home Loan,2018-09-07,7 yrs,8.0,5.2,7.2,0,0,0
4027,120653.02,0.177,584,Consumer,South,709895,0.31,0.04,0,709895,646101,Unsecured,Home Loan,2017-12-06,8 yrs,8.0,5.2,7.2,0,0,0
4028,86143.45,0.615,648,Consumer,West,608937,0.43,0.063,0,608937,0,Unsecured,Personal Loan,2024-10-20,1 yrs,8.0,5.2,7.2,0,0,0
4029,60263.28,0.75,641,Mortgage,North,196470,0.35,0.077,0,196470,0,Unsecured,Credit Card,2020-08-26,5 yrs,8.0,5.2,7.2,0,0,0
4030,79428.11,0.295,657,Consumer,West,743945,0.24,0.08,0,743945,791949,Property,Personal Loan,2022-04-01,3 yrs,8.0,5.2,7.2,0,0,0
4031,96061.96,0.236,675,Consumer,East,698933,0.23,0.023,0,698933,663643,Unsecured,Home Loan,2019-04-11,6 yrs,8.0,5.2,7.2,0,0,0
4032,142978.25,0.293,658,Consumer,North,456215,0.3,0.017,0,456215,912258,Inventory,Home Loan,2025-05-23,0 yrs,8.0,5.2,7.2,0,1,0
4033,60204.16,0.578,690,Corporate,East,342628,0.48,0.066,0,342628,618445,Inventory,Term Loan,2024-12-12,1 yrs,8.0,5.2,7.2,1,0,0
4034,106131.0,0.563,635,SME,South,238712,0.45,0.035,0,238712,380384,Inventory,Term Loan,2025-05-25,0 yrs,8.0,5.2,7.2,1,0,0
4035,53036.12,0.264,641,SME,North,658542,0.49,0.008,0,658542,0,Unsecured,Term Loan,2017-03-19,8 yrs,8.0,5.2,7.2,0,0,0
4036,131132.16,0.494,645,SME,South,979444,0.2,0.009,1,509556,989934,Property,Term Loan,2025-02-16,0 yrs,8.0,5.2,7.2,0,0,0
4037,126990.14,0.504,611,Consumer,North,86146,0.3,0.01,0,86146,0,Unsecured,Home Loan,2024-01-31,1 yrs,8.0,5.2,7.2,0,0,0
4038,91159.24,0.469,625,Consumer,East,754972,0.17,0.006,0,754972,877257,Property,Business Loan,2025-09-09,0 yrs,8.0,5.2,7.2,0,0,0
4039,100912.1,0.312,624,SME,South,24368,0.59,0.028,0,24368,48138,Property,Credit Card,2018-03-20,7 yrs,8.0,5.2,7.2,0,0,0
4040,146946.73,0.181,626,Mortgage,East,779823,0.39,0.016,0,779823,563412,Plant/Equipment,Credit Card,2018-01-02,7 yrs,8.0,5.2,7.2,0,0,0
4041,59856.57,0.244,578,Corporate,West,654426,0.37,0.028,0,654426,767545,Unsecured,Term Loan,2018-09-08,7 yrs,8.0,5.2,7.2,0,0,0
4042,66857.01,0.416,616,SME,East,567138,0.34,0.01,0,567138,740440,Plant/Equipment,Home Loan,2020-03-15,5 yrs,8.0,5.2,7.2,0,0,0
4043,113265.0,0.478,624,Consumer,West,506453,0.42,0.009,0,506453,271563,Inventory,Personal Loan,2018-11-18,7 yrs,8.0,5.2,7.2,0,0,0
4044,130127.15,0.666,681,SME,East,991687,0.29,0.013,0,991687,0,Unsecured,Home Loan,2024-03-23,1 yrs,8.0,5.2,7.2,0,0,0
4045,110841.59,0.144,600,Consumer,East,992435,0.43,0.046,0,992435,594319,Property,Home Loan,2020-11-01,5 yrs,8.0,5.2,7.2,0,0,0
4046,76605.01,0.515,657,Corporate,South,147025,0.21,0.051,0,147025,0,Unsecured,Personal Loan,2022-12-23,3 yrs,8.0,5.2,7.2,0,0,0
4047,55037.94,0.529,683,Consumer,East,392270,0.26,0.022,0,392270,126440,Property,Term Loan,2020-06-08,5 yrs,8.0,5.2,7.2,0,0,0
4048,130331.62,0.685,605,Consumer,South,299658,0.51,0.026,0,299658,433055,Plant/Equipment,Home Loan,2023-07-13,2 yrs,8.0,5.2,7.2,0,0,0
4049,73794.64,0.32,652,SME,West,935306,0.2,0.059,0,935306,1267054,Plant/Equipment,Credit Card,2018-04-19,7 yrs,8.0,5.2,7.2,0,0,0
4050,106067.56,0.67,608,Mortgage,North,459558,0.57,0.034,0,459558,212668,Unsecured,Credit Card,2025-10-06,0 yrs,8.0,5.2,7.2,0,0,0
4051,138167.29,0.295,697,Mortgage,West,158318,0.43,0.071,0,158318,308492,Unsecured,Term Loan,2020-11-29,5 yrs,8.0,5.2,7.2,0,0,0
4052,80776.92,0.564,636,SME,East,912608,0.47,0.063,0,912608,1533150,Inventory,Home Loan,2025-11-27,0 yrs,8.0,5.2,7.2,0,0,0
4053,94286.22,0.472,622,Mortgage,South,94956,0.42,0.068,0,94956,96646,Plant/Equipment,Personal Loan,2025-07-25,0 yrs,8.0,5.2,7.2,0,0,0
4054,84150.67,0.549,668,Mortgage,West,342060,0.15,0.021,0,342060,172447,Unsecured,Business Loan,2017-05-23,8 yrs,8.0,5.2,7.2,0,0,0
4055,148684.7,0.204,645,Mortgage,East,92404,0.43,0.079,0,92404,106541,Plant/Equipment,Term Loan,2017-02-11,8 yrs,8.0,5.2,7.2,1,0,0
4056,112177.95,0.218,630,Mortgage,West,713661,0.34,0.01,0,713661,0,Unsecured,Credit Card,2024-10-17,1 yrs,8.0,5.2,7.2,0,0,0
4057,59635.42,0.626,644,Corporate,East,368364,0.33,0.052,0,368364,565808,Plant/Equipment,Business Loan,2023-03-16,2 yrs,8.0,5.2,7.2,0,0,0
4058,68171.28,0.155,624,Consumer,East,668950,0.52,0.007,0,668950,605880,Inventory,Business Loan,2020-08-26,5 yrs,8.0,5.2,7.2,0,0,0
4059,83957.31,0.198,606,Consumer,South,576450,0.5,0.07,0,576450,549362,Unsecured,Credit Card,2020-09-05,5 yrs,8.0,5.2,7.2,0,0,0
4060,62608.12,0.156,693,Corporate,East,220970,0.53,0.021,0,220970,0,Unsecured,Business Loan,2025-01-13,0 yrs,8.0,5.2,7.2,0,0,0
4061,61331.62,0.496,657,Consumer,West,299122,0.4,0.079,0,299122,524308,Plant/Equipment,Term Loan,2023-05-20,2 yrs,8.0,5.2,7.2,1,0,0
4062,81965.64,0.26,663,Consumer,South,185855,0.25,0.048,0,185855,113629,Property,Business Loan,2023-04-20,2 yrs,8.0,5.2,7.2,0,0,0
4063,55405.23,0.173,582,Mortgage,West,770819,0.57,0.078,0,770819,1052433,Unsecured,Credit Card,2020-05-18,5 yrs,8.0,5.2,7.2,1,0,0
4064,123919.82,0.689,596,Mortgage,West,703336,0.44,0.046,0,703336,1340368,Inventory,Business Loan,2025-06-28,0 yrs,8.0,5.2,7.2,0,1,0
4065,51158.38,0.292,660,Consumer,South,788756,0.26,0.025,0,788756,1286486,Unsecured,Term Loan,2019-01-08,6 yrs,8.0,5.2,7.2,0,0,0
4066,105302.97,0.676,648,Consumer,West,966794,0.48,0.053,0,966794,1905729,Property,Term Loan,2024-12-23,1 yrs,8.0,5.2,7.2,0,0,0
4067,33880.88,0.306,647,Mortgage,West,444878,0.19,0.005,0,444878,0,Unsecured,Home Loan,2021-01-20,4 yrs,8.0,5.2,7.2,0,0,0
4068,144824.03,0.616,700,Corporate,South,854184,0.15,0.049,0,854184,0,Unsecured,Credit Card,2020-04-15,5 yrs,8.0,5.2,7.2,0,0,0
4069,109428.19,0.676,670,Mortgage,East,123927,0.32,0.018,0,123927,110184,Plant/Equipment,Business Loan,2023-04-28,2 yrs,8.0,5.2,7.2,0,0,0
4070,35951.87,0.529,671,SME,East,208219,0.32,0.049,0,208219,340466,Unsecured,Business Loan,2020-08-02,5 yrs,8.0,5.2,7.2,0,0,0
4071,106744.03,0.669,660,Consumer,South,775466,0.23,0.069,0,775466,1465211,Plant/Equipment,Home Loan,2019-05-12,6 yrs,8.0,5.2,7.2,0,0,0
4072,136737.21,0.16,672,Mortgage,North,54265,0.27,0.059,0,54265,89453,Property,Personal Loan,2021-04-23,4 yrs,8.0,5.2,7.2,0,0,0
4073,95941.9,0.335,665,SME,North,856851,0.34,0.053,0,856851,1399395,Inventory,Credit Card,2022-05-22,3 yrs,8.0,5.2,7.2,0,0,0
4074,97459.27,0.149,627,Corporate,East,969699,0.53,0.04,0,969699,493075,Plant/Equipment,Personal Loan,2025-01-31,0 yrs,8.0,5.2,7.2,0,0,0
4075,52895.63,0.639,659,SME,East,182672,0.56,0.037,0,182672,324340,Inventory,Home Loan,2022-03-03,3 yrs,8.0,5.2,7.2,0,1,0
4076,76042.86,0.316,649,SME,West,805834,0.3,0.062,1,330188,260201,Plant/Equipment,Term Loan,2021-09-20,4 yrs,8.0,5.2,7.2,0,0,0
4077,36949.81,0.166,662,Mortgage,West,951357,0.38,0.024,0,951357,515792,Inventory,Home Loan,2020-06-16,5 yrs,8.0,5.2,7.2,0,0,0
4078,110867.93,0.754,677,Corporate,East,567840,0.17,0.016,0,567840,879533,Plant/Equipment,Home Loan,2017-04-22,8 yrs,8.0,5.2,7.2,0,0,0
4079,40787.64,0.395,679,Consumer,South,563048,0.19,0.056,0,563048,0,Unsecured,Business Loan,2024-05-26,1 yrs,8.0,5.2,7.2,0,0,0
4080,100688.53,0.257,651,SME,North,453815,0.43,0.025,0,453815,826987,Plant/Equipment,Credit Card,2019-10-25,6 yrs,8.0,5.2,7.2,0,0,0
4081,126626.81,0.109,630,SME,East,839856,0.49,0.034,0,839856,265523,Plant/Equipment,Home Loan,2017-03-09,8 yrs,8.0,5.2,7.2,0,0,0
