LoanID,Segment,Industry,Outstanding,PD,LGD,EAD,EL_Base,PD_Scen,LGD_Scen,EAD_Scen,TransformNotes,EL_Scenario,ScenarioType,ScenarioID,Description,Audit_Metadata
28,MSME,Hospitality,1013168,0.026,0.344,1010341.5278533376,9036.494625120251,0.13,0.594,909307.3750680039,PD*5+0.0; LGD*1+0.25; EAD*0.9,70216.71550275126,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
29,Auto,Agri,425281,0.012,0.536,354392.51107101253,2279.452631208753,0.06,0.786,318953.25996391126,PD*5+0.0; LGD*1+0.25; EAD*0.9,15041.835739898055,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
30,Auto,Hospitality,3317697,0.054,0.679,2775856.229698809,101779.54451813654,0.27,0.929,2498270.606728928,PD*5+0.0; LGD*1+0.25; EAD*0.9,626641.2162858172,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
31,Retail,Hospitality,3982875,0.026,0.332,4146078.7610993674,35788.951865809744,0.13,0.5820000000000001,3731470.8849894307,PD*5+0.0; LGD*1+0.25; EAD*0.9,282323.0871583004,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
32,Retail,Agri,3195765,0.043,0.803,3264413.9340319512,112716.94872818924,0.21499999999999997,1.0,2937972.5406287564,PD*5+0.0; LGD*1+0.25; EAD*0.9,631664.0962351825,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
33,Auto,Hospitality,3739798,0.077,0.543,3310062.1425423287,138397.00824183732,0.385,0.793,2979055.928288096,PD*5+0.0; LGD*1+0.25; EAD*0.9,909520.6701859973,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
34,MSME,Realty,1600804,0.075,0.432,1886512.0036092727,61122.988916940434,0.375,0.6819999999999999,1697860.8032483454,PD*5+0.0; LGD*1+0.25; EAD*0.9,434227.9004307643,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
35,MSME,Manufacturing,1680415,0.038,0.352,1869492.6410610264,25006.333566832287,0.19,0.602,1682543.3769549238,PD*5+0.0; LGD*1+0.25; EAD*0.9,192449.3114561042,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
36,Retail,Manufacturing,469536,0.059,0.401,396939.0861491458,9391.18183920264,0.295,0.651,357245.1775342312,PD*5+0.0; LGD*1+0.25; EAD*0.9,68607.15011956143,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
37,Auto,Agri,2614976,0.056,0.814,3065723.7076294934,139747.94948858282,0.28,1.0,2759151.336866544,PD*5+0.0; LGD*1+0.25; EAD*0.9,772562.3743226324,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
38,Retail,Tech,1506002,0.067,0.651,1791689.5002196955,78148.12093108246,0.335,0.901,1612520.5501977259,PD*5+0.0; LGD*1+0.25; EAD*0.9,486715.14026893064,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
39,Retail,Agri,377789,0.033,0.584,452731.9471981584,8725.050086402909,0.165,0.834,407458.75247834256,PD*5+0.0; LGD*1+0.25; EAD*0.9,56070.398928544724,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
40,Corporate,Tech,1761729,0.063,0.661,1448755.1333834294,60330.51001948615,0.315,0.911,1303879.6200450864,PD*5+0.0; LGD*1+0.25; EAD*0.9,374167.81516623823,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
41,Corporate,Manufacturing,3039604,0.098,0.54,3327801.690625671,176107.26546791053,0.49,0.79,2995021.521563104,PD*5+0.0; LGD*1+0.25; EAD*0.9,1159372.8309970775,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
42,Corporate,Agri,1037291,0.054,0.702,1056342.2060600845,40043.82034732568,0.27,0.952,950707.9854540761,PD*5+0.0; LGD*1+0.25; EAD*0.9,244369.9805811157,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
43,MSME,Realty,2422809,0.092,0.326,2622285.1486498625,78647.57617830668,0.45999999999999996,0.5760000000000001,2360056.633784876,PD*5+0.0; LGD*1+0.25; EAD*0.9,625320.6056876408,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
44,Auto,Hospitality,1483743,0.049,0.611,1761886.616523206,52749.123412088265,0.245,0.861,1585697.9548708855,PD*5+0.0; LGD*1+0.25; EAD*0.9,334495.0550902389,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
45,Auto,Tech,881669,0.042,0.387,947981.0924164065,15408.484676136271,0.21000000000000002,0.637,853182.9831747658,PD*5+0.0; LGD*1+0.25; EAD*0.9,114130.28765928844,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
46,Auto,Hospitality,3826399,0.068,0.366,4342142.292567205,108067.23737741259,0.34,0.616,3907928.0633104844,PD*5+0.0; LGD*1+0.25; EAD*0.9,818476.4535797479,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
47,Auto,Hospitality,1319043,0.07,0.488,1512609.2390637312,51670.73160641706,0.35000000000000003,0.738,1361348.315157358,PD*5+0.0; LGD*1+0.25; EAD*0.9,351636.2698051456,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
48,Corporate,Agri,3529462,0.088,0.35,4007323.997374385,123425.57911913106,0.43999999999999995,0.6,3606591.5976369465,PD*5+0.0; LGD*1+0.25; EAD*0.9,952140.1817761537,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
49,MSME,Hospitality,3968522,0.031,0.352,3851198.9570944947,42024.28301981513,0.155,0.602,3466079.0613850453,PD*5+0.0; LGD*1+0.25; EAD*0.9,323419.83721783856,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
50,MSME,Realty,2406903,0.055,0.471,2139810.3388723866,55431.78682848917,0.275,0.721,1925829.304985148,PD*5+0.0; LGD*1+0.25; EAD*0.9,381843.8054459302,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
51,Corporate,Hospitality,1629626,0.061,0.839,1562258.3053945198,79954.81781178612,0.305,1.0,1406032.474855068,PD*5+0.0; LGD*1+0.25; EAD*0.9,428839.9048307957,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
52,MSME,Agri,3108926,0.079,0.396,3596277.3956062994,112505.94204414746,0.395,0.646,3236649.6560456697,PD*5+0.0; LGD*1+0.25; EAD*0.9,825895.8927331736,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
53,Corporate,Realty,1941093,0.014,0.309,1666703.8372610556,7210.160799991327,0.07,0.5589999999999999,1500033.45353495,PD*5+0.0; LGD*1+0.25; EAD*0.9,58696.30903682259,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
54,Auto,Manufacturing,2758231,0.1,0.72,2772933.660639435,199651.22356603932,0.5,0.97,2495640.2945754915,PD*5+0.0; LGD*1+0.25; EAD*0.9,1210385.5428691134,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
55,Corporate,Hospitality,2665604,0.052,0.744,2381160.6731068445,92122.3441211576,0.26,0.994,2143044.60579616,PD*5+0.0; LGD*1+0.25; EAD*0.9,553848.4479219597,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
56,Auto,Agri,2218163,0.035,0.49,2290302.4672768046,39278.68731379721,0.17500000000000002,0.74,2061272.2205491243,PD*5+0.0; LGD*1+0.25; EAD*0.9,266934.7525611116,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
57,Auto,Manufacturing,306081,0.09,0.556,350540.9207795665,17541.06767580951,0.44999999999999996,0.806,315486.82870160986,PD*5+0.0; LGD*1+0.25; EAD*0.9,114427.0727700739,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
58,Retail,Manufacturing,3280389,0.077,0.657,3779480.462864723,191200.13713586348,0.385,0.907,3401532.416578251,PD*5+0.0; LGD*1+0.25; EAD*0.9,1187798.1122070425,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
59,Corporate,Tech,1861909,0.096,0.326,1665801.7169133623,52132.93053252059,0.48,0.5760000000000001,1499221.545222026,PD*5+0.0; LGD*1+0.25; EAD*0.9,414504.7728229858,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
60,Retail,Realty,2856138,0.04,0.822,3321909.7948251697,109224.39405385157,0.2,1.0,2989718.8153426526,PD*5+0.0; LGD*1+0.25; EAD*0.9,597943.7630685306,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
61,Corporate,Hospitality,310078,0.06,0.788,321475.07054249046,15199.34133524895,0.3,1.0,289327.5634882414,PD*5+0.0; LGD*1+0.25; EAD*0.9,86798.26904647241,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
62,Corporate,Agri,2115631,0.062,0.443,1988877.8317939325,54626.518528052155,0.31,0.6930000000000001,1789990.0486145392,PD*5+0.0; LGD*1+0.25; EAD*0.9,384543.5621438615,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
63,Retail,Tech,2319823,0.098,0.308,2513000.410272562,75852.40438366702,0.49,0.558,2261700.3692453057,PD*5+0.0; LGD*1+0.25; EAD*0.9,618394.1149590515,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
64,Retail,Realty,1666976,0.017,0.813,1654751.7235713876,22870.32357148015,0.085,1.0,1489276.5512142489,PD*5+0.0; LGD*1+0.25; EAD*0.9,126588.50685321116,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
65,Corporate,Tech,1604104,0.038,0.576,1525815.7621061874,33397.05540098023,0.19,0.826,1373234.1858955687,PD*5+0.0; LGD*1+0.25; EAD*0.9,215515.37313445055,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
66,MSME,Realty,2208187,0.027,0.597,2389332.8508572592,38513.65622296816,0.135,0.847,2150399.565771533,PD*5+0.0; LGD*1+0.25; EAD*0.9,245887.43834814595,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
67,Auto,Realty,1859066,0.034,0.676,1672210.647552039,38434.08952333607,0.17,0.926,1504989.582796835,PD*5+0.0; LGD*1+0.25; EAD*0.9,236915.46012387783,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
68,Retail,Hospitality,2348815,0.054,0.639,2189332.8375791973,75545.11889350778,0.27,0.889,1970399.5538212776,PD*5+0.0; LGD*1+0.25; EAD*0.9,472955.0049037213,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
69,Auto,Realty,3361436,0.044,0.819,3273301.6281317105,117956.69747135432,0.21999999999999997,1.0,2945971.4653185396,PD*5+0.0; LGD*1+0.25; EAD*0.9,648113.7223700787,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
70,MSME,Tech,511955,0.046,0.819,461513.5429300891,17387.06121634818,0.22999999999999998,1.0,415362.1886370802,PD*5+0.0; LGD*1+0.25; EAD*0.9,95533.30338652844,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
71,MSME,Realty,3479611,0.086,0.777,3347667.0553550296,223697.80797293378,0.42999999999999994,1.0,3012900.3498195265,PD*5+0.0; LGD*1+0.25; EAD*0.9,1295547.1504223961,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
72,MSME,Hospitality,3664122,0.094,0.65,3768876.3536240933,230278.3452064321,0.47,0.9,3391988.7182616843,PD*5+0.0; LGD*1+0.25; EAD*0.9,1434811.2278246924,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
73,Retail,Hospitality,2409699,0.016,0.741,2641968.7886650306,31323.181958412602,0.08,0.991,2377771.9097985276,PD*5+0.0; LGD*1+0.25; EAD*0.9,188509.75700882726,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
74,MSME,Tech,1110681,0.029,0.672,1229388.2986581926,23958.31916425086,0.14500000000000002,0.922,1106449.4687923733,PD*5+0.0; LGD*1+0.25; EAD*0.9,147921.22948285242,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
75,Retail,Manufacturing,1807618,0.07,0.615,2041010.6601114576,87865.50891779826,0.35000000000000003,0.865,1836909.5941003119,PD*5+0.0; LGD*1+0.25; EAD*0.9,556124.3796138695,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
76,MSME,Manufacturing,342483,0.042,0.371,375938.3363619646,5857.871157192132,0.21000000000000002,0.621,338344.50272576814,PD*5+0.0; LGD*1+0.25; EAD*0.9,44123.50660046742,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
77,Auto,Realty,2955423,0.033,0.746,3169442.234699611,78025.32893383503,0.165,0.996,2852498.01122965,PD*5+0.0; LGD*1+0.25; EAD*0.9,468779.52316548076,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
78,Auto,Agri,2233350,0.037,0.751,1998854.0310644151,55542.1569611869,0.185,1.0,1798968.6279579736,PD*5+0.0; LGD*1+0.25; EAD*0.9,332809.1961722251,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
79,Corporate,Realty,2511987,0.039,0.644,2411731.4815987675,60573.04789183464,0.195,0.894,2170558.333438891,PD*5+0.0; LGD*1+0.25; EAD*0.9,378393.4342684019,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
80,Auto,Tech,601896,0.086,0.751,596530.6727844982,38527.530032459596,0.42999999999999994,1.0,536877.6055060484,PD*5+0.0; LGD*1+0.25; EAD*0.9,230857.3703676008,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
81,Corporate,Tech,2382048,0.022,0.658,1984618.8428228043,28729.342368702914,0.10999999999999999,0.908,1786156.958540524,PD*5+0.0; LGD*1+0.25; EAD*0.9,178401.35701902752,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
82,Auto,Tech,677095,0.074,0.414,684778.7069118936,20978.88046495277,0.37,0.6639999999999999,616300.8362207043,PD*5+0.0; LGD*1+0.25; EAD*0.9,151412.7894427026,Black Swan,S4,Severe tail event,"ScenarioID                         S4
ScenarioType               Black Swan
Description         Severe tail event
PD_Factor                           5
PD_Add                            0.0
LGD_Factor                          1
LGD_Add                          0.25
EAD_Factor                        0.9
Sector                               
Sector_PD_Factor                  NaN
Sector_LGD_Add                    NaN
Name: 3, dtype: object"
